id;Name;ShortDes;Color;Varietal;Price;Size;ABV;Country;Region;Closure;Taste;Smell;Description
105322;2016 Herdade Do Esporao Quatro Castas;Blend from Portugal;Red;['Touriga Franca', 'Syrah / Shiraz', 'Petit Verdot', 'Touriga Nacional'];14.98;750 mL;14.0;Portugal;Portugal;Cork;cocoa,   honey,   vanilla,   butterscotch,   dark fruit,   spice,   earth,   perfume,   floral,   violet,   currant,   blueberry,   blackberry,   strawberry,   lead,   cedar,   molasses,   ripe cherry,   peppercorn,   cinnamon,   plum and   red fruit;cocoa,   honey,   vanilla,   butterscotch,   dark fruit,   spice,   earth,   perfume,   floral,   violet,   spice box,   cedar,   mocha,   leather,   tobacco,   ripe cherry,   peppercorn,   cinnamon,   plum and   red fruit;Touriga Nacional provides floral notes combined with the black berries of Touriga Franca. Complex and elegant, jammy and slightly spicy, with hints of black pepper.Touriga Franca lends texture, while Syrah offers firmness and structure complemented by the long, intense aftertaste of Petit Verdot
105324;2015 Fx Pichler Steinertal Riesling Smaragd;Riesling from Austria;White;['Riesling'];55.0;750 mL;13.0;Austria;Niederosterreich-Lower Austria;Cork;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;White peach and grapefruit aromas mingle with honeysuckle on an enticing nose, and the three reunite on a glossy palate lusciously ripe and loaded with liquid floral perfume but simultaneously exuberantly and invigoratingly bright. The finish offers prolonged counterpoint of fruity, floral and stony elements. This bottling displays a combination of penetration, refinement and balancing acidity that is rare for an Austrian Riesling of its vintage.
105326;2016 Domaine Aphillanthes Cotes Du Rhone Clementia Blanc;Blend from France;White;['Viognier', 'Roussanne', 'Clairette'];17.99;750 mL;13.0;France;Rhone;Cork;"honey,   orange,   mango,   kiwi,   tangerine,   herbal tea
,   wild flower
,   almond
,   apple
,   pear
,   crisp acid,   apple,   lemon,   honeysuckle,   spice and   floral";"orange blossom,   acacia,   violet,   anise,   mint,   herb
,   tea
,   wild flower
,   apple,   lemon,   citrus,   apricot and   acidic";White Rhone wines are a great way to step outside the box.  The wines are just as rich as Chardonnay but hold slightly more refreshing notes of stone fruit and apples.  The wines have some oak but really are meant to express the specific terroir that the grapes are grown on.  
105329;2016 Chateau De Lavernette Beaujolais Villages;Gamay from France;Red;['Gamay'];16.99;750 mL;13.0;France;Burgundy;Cork;cherry,   strawberry and   raspberry;violet,   rose petal,   oak,   smoke and   mushroom;"Chateau de Lavernette is a historic property straddling the border of Beaujolais and Maconnais. The roughly 15ha of estate vineyards surround the Chateau. To its west are the Beaujolais vines, most of which are in the commune of Leynes, the northernmost of the 39 different Beaujolais Villages. To the east, in the commune of Chaintré, are the Pouilly Fuissé vineyards. In 2005, the de Boissieu family begun conversion to organics and when Xavier arrived, they started Biodynamic practices. Today Chateau de Lavernette is both Ecocert and Demeter certified.With vines between 20 and 60 years old, the de Boissieu family works manually in the vineyards, averaging 50hl/ha. The vineyards are tended by hand, and the family makes their own compost and nutritive tisanes. In the cellar, which was fully renovated in 1998, the wines are hand-crafted via gentle techniques with indigenous yeasts and gravity fed tanks."" -- Importer"
105334;2015 Tobelos Rioja Garnacha;Grenache / Garnacha from Spain;Red;['Grenache / Garnacha'];18.99;750 mL;;Spain;La Rioja;Cork;black currant,   blackberry,   dust and   leather;vanilla,   toast,   smoke,   tobacco,   dark fruit and   red fruit;"Good-covered red cherry with garnet tones. Nose: Powerful and elegant on the nose, excellent and complex expression, ripe fruit, balsamic aromas, aromatic herbs, mineral with spicy notes. Palate: Good structure, tasty, rich tannins, good balance for its lively acidity and powerful finish, meaty and aromatic, again highlighting its varietal character, balsamic and mineral."" -Winery"
105335;2014 Guigal Cotes Du Rhone Red;Blend from France;Red;['Syrah / Shiraz', 'Grenache / Garnacha', 'Mourvedre / Mataro / Monastrell / Garrut'];12.99;750 mL;13.5;France;Rhone;Cork;"currant,   blueberry,   blackberry,   strawberry,   black currant,   dust,   leather,   blackberry
,   violet
,   oak
,   smoke
,   toast
 and   vanilla";"spice box,   cedar,   dark fruit,   vanilla,   toast,   smoke,   tobacco,   red fruit,   thyme
,   clove
,   cinnamon
,   black pepper
 and   mint";EYE : Deep and dark red. Shiny.NOSE : Fresh fruits with red berries and spices.PALATE : Full, round and racy. Rounded and smooth tannins. A full-bodied, rich and intensly aromatic wine.OVERALL: Full with a long finish and plenty of elegance and finesse due to the well balanced tannins and fruit.-- Winery
105337;2014 Salcheto Vino Nobile Di Montepulciano;Sangiovese from Italy;Red;['Sangiovese'];19.19;750 mL;13.5;Italy;Tuscany;Cork;red fruit,   strawberry and   raspberry;asparagus,   green pepper and   red fruit;"This round version is laced with cherry, spice, leather earth and tobacco flavors. Shows grip on the finish and sweet fruit and freshness in the end. Best from 2018 through 2024."" - Bruce Sanderson"
105343;2016 Jean Louis Chave Mon Coeur Cotes Du Rhone;Blend from France;Red;['Grenache / Garnacha', 'Syrah / Shiraz'];17.99;750 mL;14.5;France;Rhone;Cork;black currant,   blackberry,   dust,   leather,   currant,   blueberry and   strawberry;vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   spice box and   cedar;"Jean-Louis makes these négociant wines to showcase what he believes to be the potential appellations with which he works. The Côtes du Rhône ‘Mon Coeur’ is a blend of four distinct terroir located in and around Chateauneuf-du-Pape. Though the blend varies year to year, it is roughly 50% Syrah and 50% Grenache. Vine age is between 20-60 years."" - Winery"
105345;2016 Barbet Saint Amour Domaine Des Billards;Gamay from France;Red;['Gamay'];15.94;750 mL;13.0;France;Beaujolais;Cork;cherry,   strawberry and   raspberry;violet,   rose petal,   oak,   smoke and   mushroom;"""The 2016 from Domaine des Billards is a stunning young wine and this is going to be another classic, long distance runner vintage from this icon in Saint-Amour. The bouquet of the 2016 is very pure and very precise, offering up a youthful blend of cherries, sweet cranberries, gamebird, dark soil tones, a touch of espresso, fresh thyme, woodsmoke and lovely spice tones in the upper register. On the palate the wine is deep, full-bodied and tangy, with a primary profile, lovely depth at the core, fine backend soil signature, a touch of tannin and a long, vibrant and still quite tightly-knit finish. This is certainly approachable today, but there is so much here waiting to be unleashed when the acids relax a bit and the tannins soften that I would not touch a bottle for another year or two, as it will age beautifully and is going to be a great wine a decade or more down the road. 2019-2040+. "
105362;2012 Grandes Pasos De Expana Dehesa Del Carrizal Syrah;Syrah / Shiraz from Spain;Red;['Syrah / Shiraz'];19.98;750 mL;;Spain;Castilla La Mancha;Cork;currant,   blueberry,   blackberry and   strawberry;spice box,   cedar and   dark fruit;"A special variety that we take care of with a special production process. Fermentation occurs in tanks and then further malolactic fermentation takes place in new French oak barrels. One year in the rows of French oak barrels and 18 months in the bottle before being released in the world. The result: an amazing cherry red coloured wine with purplish rims. On the nose it is very intense and presents a mix of ripe fruit jam, black olive and toasted notes. Mouth-filling, big and robust. Despite its intensity it has a perfectly exquisite finish. Optimal enjoyment at 16ºC."" -Winery"
105386;2014 Jackalope Willamette Cabernet Franc;Cabernet Franc from United States;Red;['Cabernet Franc'];26.99;750 mL;13.0;United States;Oregon;Cork;tobacco,   raspberry,   cassis,   violet,   pepper and   green bean;tobacco,   broccoli,   berry and   flower;The grapes are from the renowned QuadyNorth vineyard in Southern Oregon. Thewarm, dry weather creates very ripe fruit,imparting a rich, fruity character in the wine.This Jackalope displays the vegetal, greenbell pepper and herbaceous flavors weexpect while also shining with red fruits,spices, and a little pepper.
105387;2013 Stellareese Napa Valley Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];39.97;750 mL;14.8;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Co-owner Rachel Stellareese Davies first began making her own wine alongside the late Greg Brown of T-Vine, also in Calistoga. This bottling is a tremendous effort at a stunning price, unveiling juicy strawberry, blackberry and plum flavors in soft layers of velvety smoothness, with both length and concentration. The finish is dusted in chocolate.
105388;2013 Tranche Cellars Walla Walla Cabernet;Cabernet Sauvignon from United States;White;['Cabernet Sauvignon'];49.99;750 mL;14.0;United States;Washington;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Made from 100% Cabernet Sauvignon brought up in barrel, the 2013 Cabernet Sauvignon Blue Mountain Estate Vineyard offers ample notes of scorched earth, dark chocolate, herbs and black fruits in a medium to full-bodied, silky and elegant yet impressively textured style. Count me a fan, and it's going to evolve gracefully on its balance and purity.
105389;2014 Secret Squirrel Red Blend;Blend from United States;Red;['Syrah / Shiraz', 'Grenache / Garnacha', 'Mourvedre / Mataro / Monastrell / Garrut'];24.99;750 mL;13.0;United States;Washington;Cork;"currant,   blueberry,   blackberry,   strawberry,   black currant,   dust,   leather,   blackberry
,   violet
,   oak
,   smoke
,   toast
 and   vanilla";"spice box,   cedar,   dark fruit,   vanilla,   toast,   smoke,   tobacco,   red fruit,   thyme
,   clove
,   cinnamon
,   black pepper
 and   mint";The value priced 2014 Rhone Blend comes from sites in the Red Mountain, Yakima Valley and Walla Walla AVAs. It’s a delicious blend of Syrah, Grenache and Mourvèdre. Black cherries, blackberries, peppery herbs and earth all give way to a charming, supple, beautifully textured red that's going to be impossible to resist over the coming 2-3 years.
105422;2003 Neal Family Howell Mountain Estate Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];79.99;750 mL;14.1;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;"Home sweet home. This is from our home property and if you have visited, you’ll have seen the signs of the five children. Each year they get more involved in the grape growing and crushing practices, just down the hill from the house at the winery, where all our fruit is crushed.<BR><BR>Like some of our other mountain properties, we manage the powerful and potentially brutal tannins into a rounder, more approachable 100% Cabernet Sauvignon. This is full of toasty oak, spice, cherry fruit and cassis aromas consistent with our Cabernet Sauvignon. <BR><BR>190 cases produced.  Located 1,800 feet above sea level, this mountain property is the home for our family and the winery. The vineyard has been farmed organically since 1998, is certified by CCOF, and is currently enrolled in the Fish Friendly Farming environmental certification program.<BR><BR>The wine's fragrance expresses cherry fruit, dark chocolate, sandalwood spice and creamy oak. In the mouth there are multiple layers of black fruit, raspberries and spice. Howell Mountain has long been recognized as one of the best winegrowing regions in the world and our site yields intense but balanced character. A big wine with firm tannin, powerful fruit and a long lingering finish."" -Winery"
105424;2015 Gerard Seguin Marsannay En Batayart;Pinot Noir from France;Red;['Pinot Noir'];34.99;750 mL;13.5;France;Burgundy;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"This small plot of  ""En Batayart"" is located on the hill of the town of Couchey with a Southern exposure for the 50yr old vines.  The soil is shallow and the limestone rock is immediately below.  The wine spends 15 months in 30% new French oak. The beautiful wine is intense color with a bouquet of red fruits (cherry, strawberry) and black (blackcurrant, blueberry). The attack on the palate is powerful and generous, the finish is fat and long."
105425;2015 Routestock Cabernet Sauvignon;Blend from United States;Red;['Cabernet Sauvignon', 'Merlot', 'Cabernet Franc', 'Petit Verdot'];19.49;750 mL;14.1;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast,   tar,   tobacco,   raspberry,   cassis,   violet,   pepper,   green bean,   lead,   cedar,   molasses and   dark fruit;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee,   leather,   tobacco,   broccoli,   berry,   flower,   mocha and   vanilla;The aromas of this wine are very classic Napa Valley, seducing you with notes of blackberry, bay laurel, cocoa and dusty plum. The pallet is expansive throughout withmouth-watering flavors of black plum, mushroom, chocolate and savory hints of bay leaf. The wine fills the mouth with richness, fruit, a bright acidity and just enough natural grape and oak tannin to lengthen the wine into a great lingering aftertaste. The use of four Bordeaux varietals adds to the complexity, depth and interest of this finely crafted Napa Valley Cabernet Sauvignon.
105433;2016 Tensley Colson Canyon Syrah;Syrah / Shiraz from United States;Red;['Syrah / Shiraz'];39.94;750 mL;15.0;United States;California;Cork;currant,   blueberry,   blackberry and   strawberry;spice box,   cedar and   dark fruit;From the other estate vineyard, the 2016 Colson Canyon Vineyard comes from a remote site high up in the mountains, north of Los Olivos. This beauty offers terrific notes of sage brush, sweet plums, blackberry jam, tobacco leaf and pepper. Like the Tensely Vineyard release, it’s one of the bigger, richer wines in the lineup, yet it’s decidedly more perfumed, lifted and sweetly fruited. It has sensational purity and a killer wine.
105435;2007 Schloss Johannisberg Grunlack Riesling Spatlese;Riesling from Germany;White;['Riesling'];39.99;750 mL;;Germany;Rheingau;Cork;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;"A broad, rich style, perhaps more from the impression of lower acidity than weight. A clear expression of apricot and spiced pear rings bright, and this ends with freshness. Drink now through 2025."""
105436;2015 Chimney Rock Stags Leap Cabernet Sauvignon;Blend from United States;Red;['Cabernet Sauvignon', 'Merlot', 'Cabernet Franc', 'Petit Verdot'];80.0;750 mL;14.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast,   tar,   tobacco,   raspberry,   cassis,   violet,   pepper,   green bean,   lead,   cedar,   molasses and   dark fruit;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee,   leather,   tobacco,   broccoli,   berry,   flower,   mocha and   vanilla;This hand-crafted Cabernet Sauvignon from our estate vineyards displays the promise of the Stags Leap District terroir. Finely structured with supple tannins that make this wine approachable upon release, this elegant wine can also be enjoyed following years in the cellar.<BR><BR>Known for its perfect balance of power and finesse, Chimney Rock Cabernet Sauvignon is consistently praised and highly sought by collectors. Savor this wine and experience the passion.
105438;2014 Domaine Ernest Burn Alsace Pinot Blanc;Blend from France;White;['Auxerrois', 'Pinot Bianco / Pinot Blanc'];19.99;750 mL;12.5;France;Alsace;;honey,   white fruit,   ripe melon,   apple,   lemon,   citrus,   apricot and   acidic;musky,   floral,   cabbage,   honey,   spice,   apple,   lemon and   honeysuckle;Rich aromas of honeyed soft citrus fruits and cinnamon. Ripe and expressive on the palate, offering tangy flavors of lime, nectarine, beeswax and sweet spices. Fresh and elegant, displaying lovely fruit intensity that finishes bright and long on the clean back end. Outstanding Pinot Blanc.”
105439;2009 Domaine Ernest Burn Alsace Riesling;Riesling from France;White;['Riesling'];18.29;750 mL;13.0;France;Alsace;Cork;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;Golden yellow. Notes of lemon, diesel fuel and minerals complicate aromas of peony and iris. Clean and fresh in the mouth, offering a lovely acid/sugar balance to the mineral-driven apple and fresh citrus flavors. Not the last word in complexity but this lively wine displays lovely balance and persistence for an entry-level Riesling. - Ian D'agata
105440;2016 J.J. Prum Bernkasteler Badstube Riesling Kabinett Mosel;Riesling from Germany;White;['Riesling'];25.99;750 mL;8.5;Germany;Mosel;Cork;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;Behind some fermentative notes on the nose come Bernkastel-typical scents of mint-tinged lime and fresh dark cherry that set the theme for a delicate, polished, juicy palate performance. This finishes with lift and refreshment, its sweetness supportive but not at all blatant, and with subtle wet stone underpinnings perceived with watercolor-like transparency through a wash of fruit flavors.
105446;2015 Chateau Ducru Beaucaillou;Blend from France;Red;['Cabernet Sauvignon', 'Merlot'];174.99;750 mL;14.0;France;Bordeaux;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast and   tar;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee and   leather;The 2015 Ducru-Beaucaillou is phenomenally great. Inky, powerful and explosive, the 2015 pulses with energy in all of its dimensions. Creme de cassis, blackberry jam, graphite, smoke, leather and incense, along with the wine's muscular tannins, convey an impression of brooding intensity. The 2015 has been nothing short of sensational on the two occasions I have tasted it so far. Readers should be prepared to be patient. Don't miss it!
105450;2016 Stagard Riesling Handwerk;Riesling from Austria;White;['Riesling'];20.99;750 mL;12.5;Austria;Kremstal;;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;"This riesling comes from parts of the Pfaffenberg, lower terraces below the Schreck and from sites across the river in the Wachau. 100% spontaneously fermented in stainless steel, this is a salty, linear riesling, showing lime oil, cherry and citrus."" -- Importer"
105456;2015 Cupcake Red Velvet;Blend from United States;Red;['Zinfandel', 'Merlot', 'Petite Sirah'];8.09;750 mL;13.5;United States;California;Cork;jam,   blueberry,   black pepper,   cherry,   plum,   boysenberry,   cranberry,   licorice,   currant,   black cherry,   bell pepper,   olive,   oak,   smoke,   toast,   tar,   dark berry fruit and   high tannin;candy,   vanilla,   oak,   smoke,   tar,   musk,   mushroom,   violet,   rose,   truffle,   earth,   coffee,   leather,   spice,   currant,   blackberry,   boysenberry,   blueberry and   jam;Our Velvet is made up of grapes from some of the finest vineyards in California. This wine shows a heady nose of chocolate, deep rich blackberries, red fruits, and a creamy mocha finish that is unmistakable in its intensity and length. It's reminiscent of a blackberry chocolate cupcake with a mocha coulis. Enjoy with sweet and spicy Hoison steak, a barbeque bacon cheeseburger or even dark chocolate fondue.
105460;2008 St Jean Barroux Pierres Noires;Blend from France;Red;['Grenache / Garnacha', 'Syrah / Shiraz'];38.99;750 mL;14.5;France;Rhone;Cork;black currant,   blackberry,   dust,   leather,   currant,   blueberry and   strawberry;vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   spice box and   cedar;"Age of Vines: 40 years old. Farming: Organic (Biodynamic practices). Aging: 3 years in concrete. The name La Pierre Noire translates to “black stones”, the color of the most common stone found on the domain."" -- Importer"
105461;2014 Chateau Fontanes Pic Saint Loup Rouge;Blend from France;Red;['Grenache / Garnacha', 'Carignan / Carinena', 'Mourvedre / Mataro / Monastrell / Garrut'];17.99;750 mL;13.5;France;Languedoc;Cork;"black currant,   blackberry,   dust,   leather,   cherry,   strawberry,   raspberry,   licorice,   anise,   blackberry
,   violet
,   oak
,   smoke
,   toast
 and   vanilla";"vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   violet,   rose petal,   oak,   mushroom,   thyme
,   clove
,   cinnamon
,   black pepper
 and   mint";"Cyriaque Rozier, the highly acclaimed winemaker and vineyard manager at Chateau La Roque, makes his own wine under the label Chateau Fontanes in Pic St-Loup in the Languedoc. A charming man with a strong sense of vocation and relentless drive, Cyriaque often works sixteen-hour days between the two domaines. He first started his domaine in 2003, and undertook the ultimate labor of love in the Languedoc- planting a vineyard. For many years, this plot of land was best known for olive trees, until the great frost of 1956 decimated groves by the hundreds. The land is hard as a rock, quite literally, and composed primarily of limestone and clay. To plant a vineyard here is a game of patience and incredibly hard work."""
105463;2011 Vina Al Lado De La Casa Tinto;Blend from Spain;Red;['Mourvedre / Mataro / Monastrell / Garrut', 'Cabernet Sauvignon', 'Syrah / Shiraz', 'Grenache / Garnacha'];19.99;750 mL;;Spain;Murcia;Cork;"blackberry
,   violet
,   oak
,   smoke
,   toast
,   vanilla,   currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   blueberry,   strawberry,   black currant,   dust and   leather";"thyme
,   clove
,   cinnamon
,   black pepper
,   mint,   currant,   blackberry,   cherry,   cedar,   cigar box,   spice box,   dark fruit,   vanilla,   toast,   smoke,   tobacco and   red fruit";Varieties: 73% Monastrell, 15% Cabernet Sauvignon, 6% Syrah, 6% Garnacha Tintorera. Appearance: Clear. Dark purple with ruby hues. Nose: Clean, with pronounced dark berries, some earthy oak notes. Palate: Dry. Full-bodied. Deep and dark blue and black fruits, Surprisingly fresh with a juicy mid-palate and full spice box on the lengthy finish. Vinification: Oak aged red with 18 to 40-year-old vines. Fermentation occurs in stainless steel tanks. Aged 12 months in French oak barrels. Recommended Food Pairing: Squid ink paella, morcilla, and BBQ ribs. 
105464;2009 Celler De L;Blend from Spain;Red;['Grenache / Garnacha', 'Carignan / Carinena', 'Syrah / Shiraz', 'Merlot'];29.99;750 mL;15.0;Spain;Catalonia;Cork;black currant,   blackberry,   dust,   leather,   cherry,   strawberry,   raspberry,   licorice,   anise,   currant,   blueberry,   black cherry,   plum,   bell pepper,   olive,   oak,   smoke,   toast and   tar;vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   violet,   rose petal,   oak,   mushroom,   spice box,   cedar,   rose,   truffle,   earth,   coffee and   leather;Thee 2006 Roquers de Porrera is 80% Garnacha and Carinena from the estate's older vines with the balance Merlot and Syrah. The wine was aged for 16 months in seasoned French oak. A deep garnet color, it reveals an intense nose of slate/mineral, underbrush, incense, blueberry, and black cherry. Velvety-textured, elegant, and intensely flavored, this represents the more feminine side of Priorat. It will evolve for several years and offer prime drinking from 2014 to 2024.
105465;2013 Cascina Fontana Barolo;Nebbiolo from Italy;Red;['Nebbiolo'];59.99;750 mL;14.0;Italy;Piedmont;Cork;blackberry,   cherry,   smoke and   earth;truffle,   cherry,   plum,   leather and   vanilla;The aromas are shy in this elegant red, which reveals rose, strawberry, cherry and tobacco with air. Offers a firm, refined structure, with subtle but detailed notes of cherry, berry and mineral on the finish. Best from 2019 through 2035. 200 cases imported. –BS
105466;2013 Glicine Barbaresco Vignasparse;Nebbiolo from Italy;Red;['Nebbiolo'];36.98;750 mL;13.5;Italy;Piedmont;Cork;blackberry,   cherry,   smoke and   earth;truffle,   cherry,   plum,   leather and   vanilla;"A fruity style, delivering abundant cherry, strawberry, floral and spice flavors. Though not typical, this is harmonious, well-structured and leaves a lingering aftertaste of fruit, underbrush, spice and mineral elements. Best from 2019 through 2033. 667 cases made. –BS"""
105467;2015 Cardwell Vineyards Fenders Pinot Noir;Pinot Noir from United States;Red;['Pinot Noir'];17.99;750 mL;13.09;United States;Willamette Valley Oregon;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;Cardwell Hill Cellars is a family-owned Oregon boutique winery producing over 8,000 cases per year.  We use sustainable agriculture practices to achieve premium quality fruit that is hand harvested.  These practices are certified sustainable by Salmon Safe and LIVE (Low Impact Viticulture and Enology) the parent organizations.
105469;2013 Catena Zapata Adrianna Vineyard Fortuna Terrae Malbec;Malbec from Argentina;Red;['Malbec'];115.99;750 mL;13.5;Argentina;Mendoza;Cork;pepper,   earth,   green,   plum,   mocha and   currant;spice,   earth,   currant and   cherry;"Fortuna Terrae means luck of the land in Latin,and indeed, the vines from this parcel of theAdrianna Vineyard are lucky. The loamy soils are home to many varieties of native grasseswich prevent erosion and attract benefic insects, singing birds and mountain foxes. Becauseof the freshness imparted by the deep soils and high altitude, the wines of Fortuna Terraehave optimal acidity and delicate flower aromas. It is best to enjoy this wines a few years ordecades after harvest.<BR><BR>Over the years, Nicolás Catena Zapata discovered the influence altitude has on fruit quality.As one climbs the altitudes of the Andes the average temperature decreases and theamplitude between day and night temperatures increases. Named after Nicolás CatenaZapata’s youngest daughter, the Adrianna Vineyard is located at almost 5,000 feet elevationin Mendoza."" -Importer"
105471;2013 Ventisquero Vertice;Blend from Chile;Red;['Carmenere', 'Syrah / Shiraz'];32.99;750 mL;14.0;Chile;Central Valley;Cork;mocha,   herb,   game,   strawberry,   raspberry,   currant,   blueberry and   blackberry;mocha,   herb,   game,   strawberry,   raspberry,   spice box,   cedar and   dark fruit;A generous blend of deep fruit and velvet. Medium to full body and lovely soft and velvety tannins. A blend of carmenere and syrah. Drink now.
105472;2015 Ventisquero Cabernet Sauvignon Reserva;Cabernet Sauvignon from Chile;Red;['Cabernet Sauvignon'];13.99;750 mL;;Chile;Aconcagua;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;"This ruby-coloured wine has an expressive nose revealing aromas of strawberries, raspberries, blueberries and blackcurrants, together with notes of black pepper, caramel, tobacco and chocolate from the oak-ageing. In the mouth, it has great body and structure with balanced acidity and ripe tannins, together with a big, fruity finish."" -Winery"
105477;2010 Hermann Moser Riesling Kellerterrassen Reisling;Riesling from Austria;White;['Riesling'];39.99;750 mL;13.5;Austria;Niederosterreich-Lower Austria;Screwtop;apple,   pear,   peach,   apricot and   honey;petrol,   flint,   rose petal,   violet,   orange peel,   apple,   pear and   peach;"Weingut Hermann Moser is run by Martin and his wife Carmen Moser. The estate is 300 years old and is located in the village of Rohrendorf in the Kremstal wine-growing region in Lower Austria. The vineyards cover 19 hectares and are the best vineyards from Rohrendorf. Martin is a member of the Traditionsweingüter Österreich association (Traditional Austrian Wineries Association). The association was founded in 1992 and is composed of 23 growers who have together created a single level classification of 52 of their best single vineyards in the four Danube regions; namely, Kremstal, Kamptal, Traisental and Wagram."" -- Importer "
105480;2014 Cachito Mio Toro;Tempranillo / Tinto Fino / Tinta Roriz from Spain;Red;['Tempranillo / Tinto Fino / Tinta Roriz'];14.99;750 mL;14.0;Spain;Castille and Leon;Cork;"berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";"berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";The Cachito Mio is one of the most exceptional values from Spain we have tried in years. In fact, while Numanthia and San Roman were at the top of our minds .... those of you who love the flavor profile of wines like Clio as well will find a ton to love here as well!
105481;2013 1758 Chianti Riserva;Sangiovese from Italy;Red;['Sangiovese'];19.99;750 mL;13.0;Italy;Tuscany;Cork;red fruit,   strawberry and   raspberry;asparagus,   green pepper and   red fruit;It might taste like a $35+ Super Tuscan ... but it sure doesn't cost the same.
105482;2016 Vignamaggio Il Morino;Blend from Italy;Red;['Sangiovese', 'Merlot'];12.99;750 mL;13.0;Italy;Tuscany;Cork;red fruit,   strawberry,   raspberry,   currant,   black cherry,   plum,   bell pepper,   olive,   oak,   smoke,   toast and   tar;asparagus,   green pepper,   red fruit,   violet,   rose,   truffle,   earth,   coffee and   leather;‘Morino’ was the nickname for Silvano Damiani, a farmer who at worked at Vignamaggio for over 40 years. The name, meaning ‘dark colored’ derives from Damiani’s dark, tanned skin, the result of the long days spent out in the vineyards and the fields under the sun. When Damiani passed away, the winery decided to dedicate this wine to him.
105483;2016 Rivera Chardonnay Preludio;Chardonnay from Italy;White;['Chardonnay'];14.99;750 mL;13.0;Italy;Apulia;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;Preludio N.1 testifies to the successful introduction of the chardonnay grape to the Mediterranean climate of the Murgia hills of the Castel del Monte DOC area. Here, the cool north wind ripens the grapes slower than in the torrid southern section of Puglia, giving Rivera’s wines an added measure of acidity and subtracting a degree or two of alcohol.
105484;2016 Poggiobello Sauvignon Blanc;Sauvignon Blanc from Italy;White;['Sauvignon Blanc'];14.99;750 mL;12.5;Italy;Friuli-Venezia Giulia;Cork;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral and   flint;apple,   pear,   kiwi,   citrus,   stone,   grapefruit and   melon;This Sauvignon is straw yellow in color with green reflections. On the nose are aromas of elderberry, sage, and tropical fruit. The palate is soft and full-bodied. Pairs well with omelettes made with aromatic herbs, spinach and ricotta pies, stuffed peppers, eggplant parmigiana, and lobster.
